Name,sim_type,N,h,d,reg_param,rho_r,alpha,phi_c,theta,eta_f,t_step
Ive_comp_4_deep_1_8_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_1_9_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_2_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_2_1_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_2_2_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_2_3_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_2_4_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_2_5_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_2_6_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_2_7_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_2_8_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_2_9_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_3_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_3_1_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_3_2_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_3_3_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_3_4_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_3_5_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_3_6_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_3_7_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_3_8_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_3_9_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_4_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_4_1_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_4_2_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_4_3_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_4_4_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_4_5_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_4_6_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_4_7_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_4_8_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_4_9_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_5_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_1_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_2_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_3_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_4_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_5_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_6_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_7_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_8_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_9_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_1_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_2_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_3_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_4_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_5_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_6_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_7_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_8_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_9_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_2_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_2_1_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_2_2_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_2_3_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_2_4_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_2_5_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_2_6_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_2_7_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_2_8_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_2_9_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_3_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_3_1_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_3_2_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_3_3_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_3_4_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_3_5_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_3_6_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_3_7_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_3_8_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_3_9_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_4_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_4_1_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_4_2_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_4_3_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_4_4_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_4_5_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_4_6_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_4_7_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_4_8_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_4_9_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_5_flux.txt,dil,200,0.04,1.43e-05,100000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_0_8_deep_reg_1e6.txt,dil,200,0.04,1.43e-05,1000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_0_8_deep_reg_5e6.txt,dil,200,0.04,1.43e-05,5000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_0_8_deep_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_0_8_deep_reg_5e7.txt,dil,200,0.04,1.43e-05,50000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_1_flux_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_2_flux_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_3_flux_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_4_flux_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_5_flux_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_6_flux_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_7_flux_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_8_flux_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_0_9_flux_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_5_deep_1_flux_reg_1e7.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4.5,3.99732836365627e-05,1
Ive_comp_4_deep_0_1_flux_no_diff.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_0_2_flux_no_diff.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_0_3_flux_no_diff.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_0_4_flux_no_diff.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_0_5_flux_no_diff.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_0_6_flux_no_diff.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_4_deep_0_7_flux_no_diff.txt,dil,200,0.04,1.43e-05,10000000,2.5,0.03924,0.585,4,3.99732836365627e-05,1
Ive_comp_10_shallow.txt,dil,200,0.004,1.43e-05,10000000,2.5,0.003924,0.585,10,0.00126406621847477,1
Ive_comp_4_deep_0_5_flux_big_part.txt,dil,200,0.04,6e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_0_6_flux_big_part.txt,dil,200,0.04,6e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_0_7_flux_big_part.txt,dil,200,0.04,6e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_0_8_flux_big_part.txt,dil,200,0.04,6e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_0_9_flux_big_part.txt,dil,200,0.04,6e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_1_flux_big_part.txt,dil,200,0.04,6e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_1_1_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_1_2_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_1_3_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_1_4_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_1_5_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_1_6_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_1_7_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_1_8_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_1_9_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_2_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_2_1_flux_big_part.txt,dil,200,0.04,6e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_2_2_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_2_3_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_2_4_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_2_5_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_2_6_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_2_7_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_2_8_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_2_9_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_3_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_3_1_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_3_2_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_3_3_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_3_4_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_3_5_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_3_6_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_3_7_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_3_8_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_3_9_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_4_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_4_1_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_4_2_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_4_3_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_4_4_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_4_5_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_4_6_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_4_7_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_4_8_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_4_9_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_comp_4_deep_5_flux_big_part.txt,dil,200,0.04,0.000143,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_mu_I_12deg.txt,dil,200,0.04,6e-05,10000000,2.5,0.03924,0.585,12,3.99732836365627e-05,1
Ive_mu_I_phi_I_13deg_water.txt,dil,200,0.3364,0.002,10000000,2.5,0.3300084,0.585,13,1.63898821749816e-06,1
Ive_5deg_13init_short_ts.txt,dil,200,0.04,1e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_5deg_13init.txt,dil,200,0.04,1e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_5deg_10init.txt,dil,200,0.04,1e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_5deg_13init_deposit.txt,dil,200,0.04,1e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
Ive_5deg_13fasr.txt,dil,200,0.04,1e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-06,1
Ive_5deg_13_short_ts.txt,dil,200,0.04,1e-05,10000000,2.5,0.03924,0.585,5,3.99732836365627e-05,1
